,added_at,artist_id,artist_name,duration_ms,explicit,id,name,popularity,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2tEROQE7GSJAYN1Zh6FvS3,2017-07-27T03:08:41Z,3clivH1RzWPKKSPhG93ktR,Alex Niggemann,596470.0,False,2tEROQE7GSJAYN1Zh6FvS3,Divergent,18.0,1.45e-05,0.768,596471.0,0.644,2tEROQE7GSJAYN1Zh6FvS3,0.849,10.0,0.305,-13.167,0.0,0.0561,123.996,4.0,0.0399
2tKjDKWV1unDpRlrnXXO6n,2017-07-06T00:19:39Z,5E6aRHK6j8Nj8E1a0jIR8W,Pascal Feos,227506.0,False,2tKjDKWV1unDpRlrnXXO6n,Can`t Get Enough,0.0,0.00225,0.801,227507.0,0.947,2tKjDKWV1unDpRlrnXXO6n,0.916,7.0,0.133,-9.215,1.0,0.0682,127.021,4.0,0.343
2tKpzDqhUtkKYA7pExvQ7t,2018-02-02T13:17:39Z,4u5Ii39u9AXwZL9mluueZr,Alejandro Mosso,540528.0,False,2tKpzDqhUtkKYA7pExvQ7t,Altiplano - Original Mix,24.0,0.463,0.789,540529.0,0.754,2tKpzDqhUtkKYA7pExvQ7t,0.854,6.0,0.0977,-10.733,1.0,0.0592,126.0,4.0,0.497
2uNsI5eiBK6QF92j7UUEh1,2017-09-12T15:18:16Z,4P8dytcBLgmCwtlqpgvnIl,Naduve,305140.0,False,2uNsI5eiBK6QF92j7UUEh1,10K From Essaouira,7.0,0.00725,0.798,305140.0,0.873,2uNsI5eiBK6QF92j7UUEh1,0.893,6.0,0.169,-9.802,1.0,0.038,118.01,4.0,0.552
2wOiV0SOwGA4U6D1WQ0Hil,2017-06-22T19:05:41Z,5Ho1vKl1Uz8bJlk4vbmvmf,Amelie Lens,423530.0,False,2wOiV0SOwGA4U6D1WQ0Hil,Nel,29.0,0.0468,0.795,423530.0,0.635,2wOiV0SOwGA4U6D1WQ0Hil,0.913,4.0,0.118,-12.839,0.0,0.0551,128.0,4.0,0.119
2yB4ZTeGGNWfrQt2SspmSF,2018-04-09T13:43:38Z,4n85dK6BI8NjcYbcgfNzOX,Mash,409180.0,True,2yB4ZTeGGNWfrQt2SspmSF,Style Is the Answer,34.0,0.101,0.854,409180.0,0.81,2yB4ZTeGGNWfrQt2SspmSF,0.525,10.0,0.167,-5.398,0.0,0.0914,122.033,4.0,0.195
2yNQdAaYuSjW8D8G3jYio8,2017-08-01T02:27:54Z,6memcwEorh4OnUXAturPjA,Björn Störig,374462.0,False,2yNQdAaYuSjW8D8G3jYio8,Moqui Marble,0.0,3.54e-05,0.803,374463.0,0.787,2yNQdAaYuSjW8D8G3jYio8,0.923,2.0,0.62,-10.278,1.0,0.0432,123.004,4.0,0.0884
2yThWrcjK8YI2xEOxzeLit,2017-05-17T17:29:37Z,5cKPK8DCxX1R5PwQOU1huv,Sebastian Mullaert,769267.0,False,2yThWrcjK8YI2xEOxzeLit,Windmaker,19.0,0.00443,0.724,769268.0,0.614,2yThWrcjK8YI2xEOxzeLit,0.858,7.0,0.114,-12.582,1.0,0.0454,127.025,3.0,0.115
2yY2YYLGjJwPacNJRZSGrz,2018-07-20T22:17:54Z,3AE5c8fBFJYdxXHCSXAyVx,Re.You,251803.0,False,2yY2YYLGjJwPacNJRZSGrz,Voodoo Tool,6.0,0.000935,0.844,251803.0,0.739,2yY2YYLGjJwPacNJRZSGrz,0.498,11.0,0.0408,-10.727,0.0,0.101,121.985,4.0,0.515
2z1rJxcErnhPRL6qAL2MS0,2018-05-15T23:18:06Z,2nZyxICoutrpwnbSvOtT7K,Daniel Grau,296469.0,False,2z1rJxcErnhPRL6qAL2MS0,Tren Del Espacio - Labuzinski & Graef Remix,5.0,0.0133,0.938,296469.0,0.759,2z1rJxcErnhPRL6qAL2MS0,0.857,8.0,0.138,-10.375,1.0,0.0874,123.646,4.0,0.516
2zkTGKRw16spjOq5XiZSBl,2018-02-22T14:53:02Z,0ngUeF0DGpYmPec80MqSi1,Against All Logic,264713.0,False,2zkTGKRw16spjOq5XiZSBl,Know You,48.0,0.086,0.895,264714.0,0.861,2zkTGKRw16spjOq5XiZSBl,0.000442,5.0,0.455,-4.741,0.0,0.174,107.022,4.0,0.678
2zt7dHumipez6svEjIazoM,2016-02-25T19:52:53Z,3Q0Xvl8alOCwCUEvNW9bwR,Dag Savage,178141.0,False,2zt7dHumipez6svEjIazoM,When It Rains Ft. Aloe Blacc,0.0,0.225,0.695,178142.0,0.492,2zt7dHumipez6svEjIazoM,0.0,9.0,0.336,-9.408,0.0,0.158,90.07,4.0,0.713
30AxPPTqyXcpjCzu9osZcH,2019-01-15T09:58:22Z,6BEwwGiWuXadRmIfQU9NSt,M.E.M.O.,450095.0,False,30AxPPTqyXcpjCzu9osZcH,Tai Tai,30.0,0.00288,0.412,450096.0,0.574,30AxPPTqyXcpjCzu9osZcH,0.861,5.0,0.0976,-10.963,0.0,0.0489,120.003,4.0,0.199
30cXGGgTMXIHQK3QfRce4N,2017-01-03T02:43:05Z,2qFr8w5sWUITRlzZ9kZotF,Jefferson Airplane,269573.0,False,30cXGGgTMXIHQK3QfRce4N,Pretty As You Feel,0.0,0.577,0.513,269573.0,0.267,30cXGGgTMXIHQK3QfRce4N,7.25e-05,0.0,0.11,-19.794,1.0,0.0419,106.824,4.0,0.524
30dnqT8dYFCb4FGX4DpsNA,2016-08-18T18:36:14Z,1UcYY5JDPe05nqjODiVkx1,Matador,364091.0,False,30dnqT8dYFCb4FGX4DpsNA,Svinx - Original Mix,22.0,0.000926,0.807,364092.0,0.658,30dnqT8dYFCb4FGX4DpsNA,0.939,2.0,0.114,-9.983,1.0,0.143,122.996,4.0,0.16
30gkKXJjA086v8GqdsvFGv,2017-07-10T20:17:28Z,44Ga1YqZthFOzZSTHiNWkC,Hidden Empire,430518.0,False,30gkKXJjA086v8GqdsvFGv,Dinosaurs in Space,0.0,0.000765,0.76,430518.0,0.827,30gkKXJjA086v8GqdsvFGv,0.712,7.0,0.116,-9.231,1.0,0.045,126.003,4.0,0.0921
30pqIwsiYrnPt6a9lUK9M4,2018-07-28T14:19:22Z,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,326733.0,True,30pqIwsiYrnPt6a9lUK9M4,My Downfall (feat. DMC) - 2014 Remastered Version,43.0,0.188,0.458,326733.0,0.824,30pqIwsiYrnPt6a9lUK9M4,0.0,11.0,0.112,-4.224,0.0,0.519,86.331,4.0,0.499
30uhVOQxnH9ZgmWBrMb12X,2018-12-14T14:48:43Z,27LGatz1m8aJ7ZaVVWEphc,Gui Boratto,441239.0,False,30uhVOQxnH9ZgmWBrMb12X,618 - Kölsch Mix,45.0,0.00403,0.672,441240.0,0.672,30uhVOQxnH9ZgmWBrMb12X,0.871,1.0,0.106,-10.966,1.0,0.0431,125.986,4.0,0.0556
32SrYGwGzXljxJratMxgDl,2018-10-02T14:03:42Z,0bffwHN6W2tHACqXcYSxJB,Neue Grafik,150091.0,False,32SrYGwGzXljxJratMxgDl,Tina's Mood,7.0,0.96,0.53,150091.0,0.618,32SrYGwGzXljxJratMxgDl,0.93,10.0,0.109,-10.997,0.0,0.0785,95.001,4.0,0.235
32cIoXMqvA6WogFMpYDCqQ,2017-07-26T01:11:32Z,21A7bhIL1m6CNZn8y57PIZ,Reinier Zonneveld,410422.0,False,32cIoXMqvA6WogFMpYDCqQ,Abstinence,0.0,0.00698,0.795,410423.0,0.484,32cIoXMqvA6WogFMpYDCqQ,0.886,1.0,0.155,-8.279,1.0,0.0566,124.001,4.0,0.356
331gBXUStQUdA1qQTcF8Gv,2018-10-04T02:01:59Z,1xaQSClXcsc1JvxZ2qnwBF,Baba Stiltz,192221.0,False,331gBXUStQUdA1qQTcF8Gv,L.O.V.E.,27.0,0.104,0.905,192222.0,0.186,331gBXUStQUdA1qQTcF8Gv,0.0299,4.0,0.074,-14.3,0.0,0.081,120.036,3.0,0.499
3357DDeO0lAVcAXfd0USz4,2018-11-26T16:42:16Z,2exkZbmNqMKnT8LRWuxWgy,Moderat,422200.0,False,3357DDeO0lAVcAXfd0USz4,Eating Hooks - Siriusmo Remix - Solomun Edit,42.0,0.00818,0.661,422200.0,0.728,3357DDeO0lAVcAXfd0USz4,0.652,8.0,0.0599,-8.713,1.0,0.0379,123.994,4.0,0.347
335J5rRgrJgpUMhwP46TDk,2016-08-23T00:37:24Z,2jop7P9uKGHVtQAv59lDxT,Spektre,353872.0,False,335J5rRgrJgpUMhwP46TDk,Minds Eye - Drumcell & Audio Injection Remix,5.0,0.00608,0.678,353872.0,0.745,335J5rRgrJgpUMhwP46TDk,0.571,1.0,0.117,-11.393,1.0,0.0458,126.006,4.0,0.0375
33VcVNqztrJEJfyN3MvaNd,2018-10-04T02:12:12Z,5U5gGBQyUDAQV6kgNjgmnI,Aubrey,399098.0,False,33VcVNqztrJEJfyN3MvaNd,Data Block,1.0,0.00356,0.707,399099.0,0.813,33VcVNqztrJEJfyN3MvaNd,0.876,10.0,0.114,-11.53,0.0,0.0466,129.01,4.0,0.0592
34OSQu24uJzFo2yY8hyM0q,2017-08-01T02:27:54Z,5VLa2HSfAEIZDBbIq1okS5,Kruse & Nuernberg,424635.0,False,34OSQu24uJzFo2yY8hyM0q,The River (feat. Brolin),0.0,0.0138,0.676,424636.0,0.682,34OSQu24uJzFo2yY8hyM0q,0.742,1.0,0.0771,-8.44,1.0,0.0341,122.997,4.0,0.155
34l6EbjSt121XFkoL5omrq,2017-06-13T20:43:31Z,3egW8Pgmbjm5vS4EPXZond,Sascha Braemer,393817.0,False,34l6EbjSt121XFkoL5omrq,No Sense,21.0,0.0145,0.796,393817.0,0.531,34l6EbjSt121XFkoL5omrq,0.93,9.0,0.099,-11.209,1.0,0.0771,122.014,4.0,0.065
35MokAjEb3zXk3Tun9EKpz,2017-07-18T02:30:35Z,27mWOSZjlpmtoqsRjRwQyu,Dennis Cruz,435170.0,False,35MokAjEb3zXk3Tun9EKpz,No Critic,27.0,0.000716,0.807,435171.0,0.524,35MokAjEb3zXk3Tun9EKpz,0.768,1.0,0.112,-10.526,1.0,0.0682,124.009,4.0,0.196
35VJ2QgFo0nuF3xgETy2ui,2017-07-27T18:13:16Z,5eJJoSS6weFQeI9AtNFLee,Denis Horvat,441296.0,False,35VJ2QgFo0nuF3xgETy2ui,Transparent,7.0,0.000769,0.801,441297.0,0.738,35VJ2QgFo0nuF3xgETy2ui,0.858,6.0,0.0881,-10.524,0.0,0.0528,124.018,4.0,0.0391
368ufmhdtJpWYN6zbTMZh0,2018-12-28T17:42:04Z,0fEfMW5bypHZ0A8eLnhwj5,Kelsey Lu,319120.0,False,368ufmhdtJpWYN6zbTMZh0,Time,36.0,0.956,0.422,319121.0,0.292,368ufmhdtJpWYN6zbTMZh0,0.000182,5.0,0.0963,-12.372,1.0,0.0411,131.972,4.0,0.382
36OeFtDuyUARnTS8z8HHBu,2017-07-16T02:39:59Z,7ixDtqtITfqx5lZQGh5gKe,Nicole Moudaber,629325.0,False,36OeFtDuyUARnTS8z8HHBu,Old Soul 'Young but Not New',10.0,0.00831,0.597,629325.0,0.854,36OeFtDuyUARnTS8z8HHBu,0.757,5.0,0.161,-8.43,0.0,0.0399,126.98,4.0,0.0361
36bF4jkj0ENQJJoejzEHD4,2018-07-20T22:17:54Z,6sOEMfvCfHQ9dhSWyamXVb,Nils Hoffmann,186774.0,False,36bF4jkj0ENQJJoejzEHD4,Drift - Ben Bohmer Remix,14.0,0.00136,0.801,186774.0,0.528,36bF4jkj0ENQJJoejzEHD4,0.909,0.0,0.11,-8.972,1.0,0.0468,123.995,4.0,0.0994
36vT4ww2aFAKEJ0IGMkdSC,2017-08-22T23:22:38Z,5R9d1YP5jtBw2IrQItGzQI,Michael Mayer,460236.0,False,36vT4ww2aFAKEJ0IGMkdSC,Gemination,22.0,0.00518,0.551,460236.0,0.57,36vT4ww2aFAKEJ0IGMkdSC,0.815,7.0,0.115,-12.426,1.0,0.0584,122.98,4.0,0.097
36xxq7VDZZsGwARsn6Clo7,2018-09-01T06:26:53Z,0c173mlxpT3dSFRgMO8XPh,Big Sean,276346.0,True,36xxq7VDZZsGwARsn6Clo7,Living Single,67.0,0.214,0.717,276347.0,0.618,36xxq7VDZZsGwARsn6Clo7,0.0,11.0,0.108,-5.419,1.0,0.315,79.862,4.0,0.719
375EmuQqpUlewdeFP8X2Qw,2019-01-06T04:06:53Z,1g086QeJJCdi3HfyfpU22A,Monumental Men,456789.0,False,375EmuQqpUlewdeFP8X2Qw,Enemy - Deetron Remix,27.0,0.014,0.654,456789.0,0.709,375EmuQqpUlewdeFP8X2Qw,0.529,9.0,0.101,-9.003,1.0,0.035,124.013,4.0,0.0839
37HcVT62x74qEMW0qAbopU,2017-07-24T02:40:33Z,31DXlldabwPHwu6dYevuzK,Simian Mobile Disco,545496.0,False,37HcVT62x74qEMW0qAbopU,Hachinoko - Original Mix,12.0,0.019,0.779,545496.0,0.76,37HcVT62x74qEMW0qAbopU,0.8,7.0,0.0936,-9.214,1.0,0.0444,120.005,4.0,0.621
37WaRvUdhksv1AL5I7RB6k,2018-11-13T11:55:01Z,6yCdWsTDt4Dmb5GMZd5QLb,Kink,430030.0,False,37WaRvUdhksv1AL5I7RB6k,Cloud Generator,42.0,0.00763,0.662,430031.0,0.738,37WaRvUdhksv1AL5I7RB6k,0.911,2.0,0.103,-10.308,1.0,0.0349,124.996,4.0,0.0542
37XZXqCr093RPWgr9f4vhM,2018-10-04T02:13:02Z,4ix8eWGATi2Ot5ZmWITDaJ,Aerea Negrot,488694.0,False,37XZXqCr093RPWgr9f4vhM,Hair - Tobias. Remix,0.0,0.000485,0.734,488694.0,0.628,37XZXqCr093RPWgr9f4vhM,0.909,11.0,0.111,-12.037,0.0,0.0539,128.001,4.0,0.598
389R9arpxdfl0JA450Qn9m,2016-09-23T11:54:18Z,6ZFv3wQwwWPiVDWhv0mjQK,Toots & The Maytals,201266.0,False,389R9arpxdfl0JA450Qn9m,"Take Me Home, Country Roads",49.0,0.449,0.609,201267.0,0.436,389R9arpxdfl0JA450Qn9m,0.00677,8.0,0.121,-11.99,1.0,0.146,175.244,4.0,0.921
38H3uWv0oeL3DXXKzERlrC,2019-01-06T21:10:29Z,6XJeFzmI6vrWyHcdB7EImP,Andhim,483436.0,False,38H3uWv0oeL3DXXKzERlrC,Amene - Frankey & Sandrino Remix,47.0,0.00781,0.723,483437.0,0.573,38H3uWv0oeL3DXXKzERlrC,0.933,4.0,0.115,-10.216,0.0,0.0628,120.017,4.0,0.312
38oiC92OYD7Q07rS8JUJ8S,2016-03-22T14:34:59Z,0WaZNn9nBRstVZozUE0LLr,Time Low,420000.0,False,38oiC92OYD7Q07rS8JUJ8S,Playboy - Original Mix,1.0,0.00813,0.919,420000.0,0.582,38oiC92OYD7Q07rS8JUJ8S,0.008,11.0,0.127,-8.439,0.0,0.2,127.967,4.0,0.609
39W9p5nwEtoerf45qXjY4b,2018-09-21T20:20:44Z,0lAjFl20uNiFMWafrHRxea,Aquarius Heaven,428000.0,False,39W9p5nwEtoerf45qXjY4b,Phill Callings,33.0,0.000217,0.811,428000.0,0.757,39W9p5nwEtoerf45qXjY4b,0.768,1.0,0.0965,-6.878,1.0,0.0425,114.004,4.0,0.149
39qNCzx6MfEKa1cvrY5DKz,2017-07-26T22:49:24Z,6Jbyd4qzEtbFtswZP1o6Ht,Agents Of Time,423061.0,False,39qNCzx6MfEKa1cvrY5DKz,Era,14.0,0.0139,0.791,423061.0,0.655,39qNCzx6MfEKa1cvrY5DKz,0.907,7.0,0.0795,-10.949,1.0,0.0545,128.014,4.0,0.276
39rvm2XzKyw4dsGLKvdDQV,2018-02-22T14:53:02Z,0ngUeF0DGpYmPec80MqSi1,Against All Logic,293059.0,False,39rvm2XzKyw4dsGLKvdDQV,Such a Bad Way,45.0,0.000462,0.673,293060.0,0.836,39rvm2XzKyw4dsGLKvdDQV,0.853,5.0,0.0693,-5.117,0.0,0.0323,110.979,4.0,0.498
3BHyWRyE82VPFKJgIXy7gp,2016-11-09T12:16:27Z,5xLSa7l4IV1gsQfhAMvl0U,B.B. King,273160.0,False,3BHyWRyE82VPFKJgIXy7gp,You Done Lost Your Good Thing Now,0.0,0.679,0.517,273020.0,0.394,3BHyWRyE82VPFKJgIXy7gp,4.52e-05,2.0,0.718,-10.835,1.0,0.0509,104.871,4.0,0.578
3BoJAFwotxr8qFqbxunoJV,2017-08-23T13:19:02Z,4lu50np3LdTkRL09T7x8UP,Agoria,411748.0,False,3BoJAFwotxr8qFqbxunoJV,Alluvion,19.0,0.0424,0.73,411748.0,0.619,3BoJAFwotxr8qFqbxunoJV,0.914,0.0,0.0716,-10.848,0.0,0.0407,124.986,4.0,0.0733
3CIiz5J8UQxuRo7dJuySll,2017-07-18T15:14:28Z,39RaU9BN81x3KBo299bwXs,Fideles,440800.0,False,3CIiz5J8UQxuRo7dJuySll,Secret Garden,11.0,0.000351,0.717,440800.0,0.587,3CIiz5J8UQxuRo7dJuySll,0.928,7.0,0.0723,-14.887,1.0,0.0422,119.994,4.0,0.181
3CMP1ZDsAk03SzmBOs8KpV,2017-07-18T00:10:18Z,0NOTKMhONUvL0OVDCRVCdW,Pattern Drama,497179.0,False,3CMP1ZDsAk03SzmBOs8KpV,Magic feat. Candida,26.0,0.0485,0.808,497180.0,0.43,3CMP1ZDsAk03SzmBOs8KpV,0.866,9.0,0.0958,-13.648,0.0,0.0628,120.006,4.0,0.698
3ClI73uMLpm7APGRTqUyOK,2017-07-13T22:58:24Z,3EIJ8wiUHbgkRCt5cpRrQv,Damian Lazarus,440975.0,False,3ClI73uMLpm7APGRTqUyOK,Sacred Dance Of The Demon - Gorgon City Remix,40.0,0.00721,0.74,440976.0,0.796,3ClI73uMLpm7APGRTqUyOK,0.0813,4.0,0.0552,-8.058,0.0,0.0548,123.002,4.0,0.456
3DRtg0nMHKn58u9bbyUNDS,2017-07-13T01:59:10Z,3k9XSew0mrAQytiYyIXf18,Cuartero,422415.0,False,3DRtg0nMHKn58u9bbyUNDS,La Samba - Original Mix,42.0,0.0107,0.804,422415.0,0.87,3DRtg0nMHKn58u9bbyUNDS,0.0054,0.0,0.0645,-8.706,1.0,0.0626,125.01,4.0,0.583
3ERy5fXX0ZDtgWmaJORb7d,2017-07-06T00:19:39Z,3fI3Z6NnYoeSQjcqPQDbM4,Len Faki,411960.0,False,3ERy5fXX0ZDtgWmaJORb7d,Mekong Delta (Original Mix),0.0,0.000751,0.722,411960.0,0.817,3ERy5fXX0ZDtgWmaJORb7d,0.847,7.0,0.133,-8.63,1.0,0.173,127.048,4.0,0.045
3EXUGo20dErSZtbY2iuj4G,2017-07-07T20:34:08Z,7jzVmNuJ1RZFGMYb9nACkl,THe WHite SHadow (FR),424918.0,False,3EXUGo20dErSZtbY2iuj4G,The Sky - Original Mix,10.0,0.000938,0.818,424918.0,0.602,3EXUGo20dErSZtbY2iuj4G,0.756,2.0,0.159,-9.339,1.0,0.0729,121.996,4.0,0.114
3EiiDxYP7nA577pmMGemcg,2018-11-16T01:19:35Z,2BpAc5eK7Rz5GAwSp9UYXa,The Tallest Man On Earth,232690.0,False,3EiiDxYP7nA577pmMGemcg,Revelation Blues,41.0,0.964,0.325,232690.0,0.329,3EiiDxYP7nA577pmMGemcg,0.0144,7.0,0.118,-9.521,1.0,0.0365,139.672,4.0,0.325
3FAGYwc2eUbLd84MQegapz,2017-03-17T02:18:45Z,50b6p8UF5dHfvjaN3GduG3,Marc Houle,339346.0,False,3FAGYwc2eUbLd84MQegapz,Techno Vocals - Original Mix,26.0,0.000301,0.808,339347.0,0.588,3FAGYwc2eUbLd84MQegapz,0.924,8.0,0.0958,-11.343,1.0,0.0503,126.95,4.0,0.205
3FfM5ULOdlcwil4QA1kcHB,2017-06-30T00:14:49Z,0zmnkCTbAxYsZAMIqXEzfS,Dosem,384000.0,False,3FfM5ULOdlcwil4QA1kcHB,Just Arrived,13.0,0.0867,0.719,384000.0,0.857,3FfM5ULOdlcwil4QA1kcHB,0.883,10.0,0.117,-9.91,0.0,0.0758,120.001,3.0,0.366
3FuDvCWQLUPBUVHncvA5tn,2017-08-22T23:32:09Z,1f5QPXLfjlzlG77lCkdl0W,Henry Saiz,491928.0,False,3FuDvCWQLUPBUVHncvA5tn,Sphynx - Original Mix,22.0,0.0577,0.688,491928.0,0.564,3FuDvCWQLUPBUVHncvA5tn,0.915,8.0,0.688,-12.01,1.0,0.0353,120.995,4.0,0.0873
3GAOWYNUBehaZD7FhBjgdW,2018-09-10T14:45:36Z,4GoD5FJCgC0lbzde7ly44M,Biig Piig,180949.0,False,3GAOWYNUBehaZD7FhBjgdW,Perdida,51.0,0.837,0.767,180950.0,0.0814,3GAOWYNUBehaZD7FhBjgdW,0.0023,2.0,0.174,-13.437,1.0,0.307,76.572,4.0,0.348
3Grxlii8FKeHcwrqDYxpKk,2019-01-10T01:08:02Z,72gQuI1GHmsUXIfe863TC7,Pilocka Krach,255150.0,False,3Grxlii8FKeHcwrqDYxpKk,Ay caramba,19.0,0.123,0.965,255151.0,0.405,3Grxlii8FKeHcwrqDYxpKk,0.0256,0.0,0.296,-9.877,1.0,0.333,122.947,4.0,0.507
3GyNtXnGrNo74N2JlK8TlJ,2017-08-01T02:27:54Z,26I9EVj0mHAZ7pLQoBKUjj,Uone,538210.0,False,3GyNtXnGrNo74N2JlK8TlJ,In My Mind (feat. Sophia Sin),0.0,0.0186,0.871,538211.0,0.841,3GyNtXnGrNo74N2JlK8TlJ,0.876,5.0,0.0775,-4.6,1.0,0.101,122.01,4.0,0.659
3Ha9TeaqCdcS6cqKmFGCO3,2018-12-26T19:07:34Z,7yxi31szvlbwvKq9dYOmFI,Jon Hopkins,711026.0,False,3Ha9TeaqCdcS6cqKmFGCO3,Luminous Beings,54.0,0.163,0.653,711027.0,0.485,3Ha9TeaqCdcS6cqKmFGCO3,0.932,8.0,0.174,-16.17,1.0,0.0756,120.004,4.0,0.2
3ITz7EuikyRkS8FL9dVJoB,2016-09-26T17:25:56Z,1UL813H5aj3e8ekE5RqWqc,Tale Of Us,340658.0,False,3ITz7EuikyRkS8FL9dVJoB,Lies,34.0,0.774,0.602,340658.0,0.313,3ITz7EuikyRkS8FL9dVJoB,0.884,9.0,0.0929,-17.531,0.0,0.0812,117.703,4.0,0.142
3IfedqpK9P4GAx9HMbMpXY,2018-12-05T22:51:03Z,3NUcxMYt10f6cx567crDk2,Rafael Cerato,455117.0,False,3IfedqpK9P4GAx9HMbMpXY,Darkclaw,31.0,0.000337,0.725,455118.0,0.769,3IfedqpK9P4GAx9HMbMpXY,0.708,2.0,0.0948,-10.089,1.0,0.0387,123.99,4.0,0.196
3JpvBva0TwiWMVFebNqtTL,2017-08-04T18:31:30Z,0wnRXxrm2uHNau9KLzQONa,Sameed,353899.0,False,3JpvBva0TwiWMVFebNqtTL,Dusty Jazz,18.0,0.117,0.763,353899.0,0.838,3JpvBva0TwiWMVFebNqtTL,0.812,4.0,0.173,-8.601,1.0,0.044,120.035,4.0,0.665
3JtlTMf2tdL3FAso6irX3Y,2017-07-12T12:47:18Z,5ZrGK55yglfGEOvnB2japP,Terranova,555308.0,False,3JtlTMf2tdL3FAso6irX3Y,Labrador,17.0,0.0528,0.862,555309.0,0.6,3JtlTMf2tdL3FAso6irX3Y,0.893,1.0,0.278,-7.585,1.0,0.101,122.995,4.0,0.389
3Jx35H7QTk13g6xmIBkEe9,2018-10-19T17:36:56Z,58rkhtI1ghgKExWfHLMxWP,Y-Bayani,357813.0,False,3Jx35H7QTk13g6xmIBkEe9,Asembi Ara Amba - Henrik Schwarz Beatless,19.0,0.156,0.766,357814.0,0.415,3Jx35H7QTk13g6xmIBkEe9,0.4,4.0,0.109,-8.332,0.0,0.0429,123.804,4.0,0.499
3K3sNkphzlnrhVUUfia4Qi,2018-09-27T19:22:51Z,5bKdC6382t97Qnpvs81Rqx,Bedouin,548593.0,False,3K3sNkphzlnrhVUUfia4Qi,Flight of Birds,45.0,0.0182,0.8,548594.0,0.622,3K3sNkphzlnrhVUUfia4Qi,0.877,10.0,0.0935,-11.133,1.0,0.054,120.011,4.0,0.113
3KO371YKdHGEgNLPJbgdLQ,2017-07-19T00:38:48Z,073Ep3gcCHjJ3PnRB2nYDJ,Blue Mondays,433188.0,False,3KO371YKdHGEgNLPJbgdLQ,Everything - Bassa Clan Remix,5.0,0.00197,0.802,433189.0,0.52,3KO371YKdHGEgNLPJbgdLQ,0.759,1.0,0.0632,-12.375,0.0,0.0997,125.008,4.0,0.111
3KykK87ZcOFM5XSbfTM0mZ,2017-09-12T15:18:16Z,4P8dytcBLgmCwtlqpgvnIl,Naduve,362213.0,False,3KykK87ZcOFM5XSbfTM0mZ,Ready Set Go,1.0,0.0768,0.701,362213.0,0.711,3KykK87ZcOFM5XSbfTM0mZ,0.839,9.0,0.243,-9.004,1.0,0.0384,119.994,4.0,0.657
3LRNZ93PUsRDPDTsQR2GKU,2017-07-18T21:23:48Z,5Owm9QgL9BSCRQKTX6T08G,Red Axes,344970.0,False,3LRNZ93PUsRDPDTsQR2GKU,Waiting For A Surprise - Original Mix,30.0,0.219,0.822,344970.0,0.88,3LRNZ93PUsRDPDTsQR2GKU,0.0392,0.0,0.113,-8.523,1.0,0.0396,113.966,4.0,0.652
3MDEbfPekrI2EzxFTUzu5m,2016-12-19T19:19:06Z,2nq2BeSbzExGAv3Y4HgUf7,Stephan Bodzin,465224.0,False,3MDEbfPekrI2EzxFTUzu5m,Zulu,47.0,0.0334,0.705,465225.0,0.613,3MDEbfPekrI2EzxFTUzu5m,0.878,6.0,0.11,-11.04,1.0,0.0429,124.0,4.0,0.0775
3MEjDXwQWnDzqwRanBgFzm,2017-05-19T14:06:51Z,4nMIbZxtt1kWqUZ8VNKvjU,Cubicolor,443661.0,False,3MEjDXwQWnDzqwRanBgFzm,Dead End Thrills - Patrice Bäumel Remix,37.0,0.28,0.7,443661.0,0.673,3MEjDXwQWnDzqwRanBgFzm,0.24,7.0,0.102,-10.217,1.0,0.0374,122.008,3.0,0.143
3MWAhSetmdm4dd2e2sW5rt,2016-08-18T17:49:05Z,1UcYY5JDPe05nqjODiVkx1,Matador,420000.0,False,3MWAhSetmdm4dd2e2sW5rt,Bsunday - Original Mix,29.0,0.00526,0.737,420000.0,0.788,3MWAhSetmdm4dd2e2sW5rt,0.916,0.0,0.121,-7.257,1.0,0.0374,123.014,4.0,0.188
3MZFBBRxRC96N55cHnGcQJ,2019-01-06T03:45:01Z,49mZfy9v5oNXAxp8FadWwI,Pional,378536.0,False,3MZFBBRxRC96N55cHnGcQJ,One Night Stand - Original Mix,21.0,0.0118,0.796,378537.0,0.459,3MZFBBRxRC96N55cHnGcQJ,0.782,5.0,0.366,-13.408,0.0,0.0636,123.021,4.0,0.405
3OCGZB9VbfBu1zfnn7JkZJ,2018-09-12T17:37:47Z,5ew1o4179Ik2nbdZUHd2ME,TIMELESS TRUTH,239910.0,False,3OCGZB9VbfBu1zfnn7JkZJ,Crème De La Crème,35.0,0.723,0.767,239910.0,0.654,3OCGZB9VbfBu1zfnn7JkZJ,1.66e-06,1.0,0.177,-7.286,1.0,0.256,89.994,4.0,0.671
3OOnhAh38aHwqdEhj7o4cy,2017-07-19T00:38:59Z,1u7DsNFbakULvxnDGtMm90,Enrico Sangiuliano,492115.0,False,3OOnhAh38aHwqdEhj7o4cy,X-Pollination,24.0,9.86e-05,0.783,492116.0,0.919,3OOnhAh38aHwqdEhj7o4cy,0.848,1.0,0.128,-3.738,1.0,0.0427,126.0,4.0,0.391
