C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/04/2017,14:00:00,REGULAR,0118413277,0001519846                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/04/2017,18:00:00,REGULAR,0118413576,0001520323                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/04/2017,22:00:00,REGULAR,0118413796,0001520493                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/05/2017,02:00:00,REGULAR,0118413890,0001520537                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/05/2017,06:00:00,REGULAR,0118413897,0001520543                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/05/2017,10:00:00,REGULAR,0118413958,0001521298                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/05/2017,14:00:00,REGULAR,0118414146,0001521853                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/05/2017,18:00:00,REGULAR,0118414763,0001522196                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/05/2017,22:00:00,REGULAR,0118415294,0001522363                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/06/2017,02:00:00,REGULAR,0118415419,0001522396                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/06/2017,06:00:00,REGULAR,0118415425,0001522405                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/06/2017,10:00:00,REGULAR,0118415489,0001523288                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/06/2017,14:00:00,REGULAR,0118415681,0001523819                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/06/2017,18:00:00,REGULAR,0118416278,0001524213                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/06/2017,22:00:00,REGULAR,0118416824,0001524354                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/07/2017,02:00:00,REGULAR,0118416989,0001524406                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/07/2017,06:00:00,REGULAR,0118416992,0001524419                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/07/2017,10:00:00,REGULAR,0118417049,0001525252                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/07/2017,14:00:00,REGULAR,0118417198,0001525802                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/07/2017,18:00:00,REGULAR,0118417798,0001526252                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/07/2017,22:00:00,REGULAR,0118418337,0001526428                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/08/2017,02:00:00,REGULAR,0118418501,0001526480                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/08/2017,06:00:00,REGULAR,0118418504,0001526498                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/08/2017,10:00:00,REGULAR,0118418573,0001527282                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/08/2017,14:00:00,REGULAR,0118418762,0001527978                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/08/2017,18:00:00,REGULAR,0118419381,0001528435                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/08/2017,22:00:00,REGULAR,0118419935,0001528635                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/09/2017,02:00:00,REGULAR,0118420106,0001528668                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/09/2017,06:00:00,REGULAR,0118420116,0001528677                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/09/2017,10:00:00,REGULAR,0118420186,0001529459                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/09/2017,14:00:00,REGULAR,0118420371,0001530041                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/09/2017,18:00:00,REGULAR,0118421025,0001530565                                          
A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/09/2017,22:00:00,REGULAR,0118421509,0001530756                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/03/2017,02:00:00,REGULAR,0004159084,0001781234                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/03/2017,06:00:00,REGULAR,0004159087,0001781236                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/03/2017,10:00:00,REGULAR,0004159107,0001781292                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/03/2017,14:00:00,REGULAR,0004159282,0001781394                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/03/2017,18:00:00,REGULAR,0004159746,0001781482                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/03/2017,22:00:00,REGULAR,0004160237,0001781503                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/04/2017,02:00:00,REGULAR,0004160310,0001781510                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/04/2017,06:00:00,REGULAR,0004160315,0001781514                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/04/2017,10:00:00,REGULAR,0004160334,0001781549                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/04/2017,14:00:00,REGULAR,0004160688,0001781650                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/04/2017,18:00:00,REGULAR,0004161063,0001781703                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/04/2017,22:00:00,REGULAR,0004161263,0001781717                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/05/2017,02:00:00,REGULAR,0004161291,0001781724                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/05/2017,06:00:00,REGULAR,0004161295,0001781726                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/05/2017,10:00:00,REGULAR,0004161332,0001781833                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/05/2017,14:00:00,REGULAR,0004161490,0001781906                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/05/2017,18:00:00,REGULAR,0004161906,0001781982                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/05/2017,22:00:00,REGULAR,0004162259,0001782023                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/06/2017,02:00:00,REGULAR,0004162299,0001782030                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/06/2017,06:00:00,REGULAR,0004162303,0001782034                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/06/2017,10:00:00,REGULAR,0004162349,0001782164                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/06/2017,14:00:00,REGULAR,0004162503,0001782261                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/06/2017,18:00:00,REGULAR,0004162884,0001782326                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/06/2017,22:00:00,REGULAR,0004163159,0001782344                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/07/2017,02:00:00,REGULAR,0004163196,0001782360                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/07/2017,06:00:00,REGULAR,0004163199,0001782364                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/07/2017,10:00:00,REGULAR,0004163241,0001782465                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/07/2017,14:00:00,REGULAR,0004163396,0001782566                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/07/2017,18:00:00,REGULAR,0004163868,0001782621                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/07/2017,22:00:00,REGULAR,0004164290,0001782664                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/08/2017,02:00:00,REGULAR,0004164342,0001782673                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/08/2017,06:00:00,REGULAR,0004164345,0001782677                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/08/2017,10:00:00,REGULAR,0004164397,0001782787                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/08/2017,14:00:00,REGULAR,0004164583,0001782928                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/08/2017,18:00:00,REGULAR,0004165142,0001783004                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/08/2017,22:00:00,REGULAR,0004165561,0001783038                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/09/2017,02:00:00,REGULAR,0004165603,0001783044                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/09/2017,06:00:00,REGULAR,0004165608,0001783045                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/09/2017,10:00:00,REGULAR,0004165665,0001783148                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/09/2017,14:00:00,REGULAR,0004165930,0001783267                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/09/2017,18:00:00,REGULAR,0004166503,0001783346                                          
A007,R079,01-06-02,5 AV/59 ST,NQRW,BMT,06/09/2017,22:00:00,REGULAR,0004166979,0001783370                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/03/2017,02:00:00,REGULAR,0006296722,0002427435                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/03/2017,06:00:00,REGULAR,0006296732,0002427435                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/03/2017,10:00:00,REGULAR,0006296784,0002427506                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/03/2017,14:00:00,REGULAR,0006297022,0002427647                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/03/2017,18:00:00,REGULAR,0006297549,0002427858                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/03/2017,22:00:00,REGULAR,0006298130,0002427902                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/04/2017,02:00:00,REGULAR,0006298245,0002427913                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/04/2017,06:00:00,REGULAR,0006298256,0002427913                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/04/2017,10:00:00,REGULAR,0006298299,0002427959                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/04/2017,14:00:00,REGULAR,0006298660,0002428078                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/04/2017,18:00:00,REGULAR,0006299179,0002428158                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/04/2017,22:00:00,REGULAR,0006299489,0002428191                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/05/2017,02:00:00,REGULAR,0006299556,0002428206                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/05/2017,06:00:00,REGULAR,0006299561,0002428207                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/05/2017,10:00:00,REGULAR,0006299658,0002428287                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/05/2017,14:00:00,REGULAR,0006299926,0002428406                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/05/2017,18:00:00,REGULAR,0006300580,0002428561                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/05/2017,22:00:00,REGULAR,0006301140,0002428602                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/06/2017,02:00:00,REGULAR,0006301219,0002428614                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/06/2017,06:00:00,REGULAR,0006301223,0002428615                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/06/2017,10:00:00,REGULAR,0006301306,0002428721                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/06/2017,14:00:00,REGULAR,0006301577,0002428830                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/06/2017,18:00:00,REGULAR,0006302237,0002428924                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/06/2017,22:00:00,REGULAR,0006302732,0002428991                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/07/2017,02:00:00,REGULAR,0006302826,0002429002                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/07/2017,06:00:00,REGULAR,0006302832,0002429004                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/07/2017,10:00:00,REGULAR,0006302923,0002429105                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/07/2017,14:00:00,REGULAR,0006303258,0002429201                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/07/2017,18:00:00,REGULAR,0006303938,0002429297                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/07/2017,22:00:00,REGULAR,0006304526,0002429340                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/08/2017,02:00:00,REGULAR,0006304625,0002429352                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/08/2017,06:00:00,REGULAR,0006304635,0002429353                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/08/2017,10:00:00,REGULAR,0006304715,0002429469                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/08/2017,14:00:00,REGULAR,0006304989,0002429628                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/08/2017,18:00:00,REGULAR,0006305684,0002429783                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/08/2017,22:00:00,REGULAR,0006306330,0002429833                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/09/2017,02:00:00,REGULAR,0006306457,0002429844                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/09/2017,06:00:00,REGULAR,0006306465,0002429846                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/09/2017,10:00:00,REGULAR,0006306562,0002429969                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/09/2017,14:00:00,REGULAR,0006306862,0002430100                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/09/2017,18:00:00,REGULAR,0006307530,0002430240                                          
A007,R079,01-06-03,5 AV/59 ST,NQRW,BMT,06/09/2017,22:00:00,REGULAR,0006308037,0002430294                                          
A010,R080,00-00-00,57 ST-7 AV,NQRW,BMT,06/03/2017,00:00:00,REGULAR,0002446461,0000991153                                          
A010,R080,00-00-00,57 ST-7 AV,NQRW,BMT,06/03/2017,04:00:00,REGULAR,0002446550,0000991182                                          
A010,R080,00-00-00,57 ST-7 AV,NQRW,BMT,06/03/2017,08:00:00,REGULAR,0002446601,0000991266                                          
A010,R080,00-00-00,57 ST-7 AV,NQRW,BMT,06/03/2017,12:00:00,REGULAR,0002446812,0000991516                                          
A010,R080,00-00-00,57 ST-7 AV,NQRW,BMT,06/03/2017,16:00:00,REGULAR,0002447302,0000991993                                          
A010,R080,00-00-00,57 ST-7 AV,NQRW,BMT,06/03/2017,20:00:00,REGULAR,0002448050,0000992282                                          
